13.089,-3.555,-0.758,20
12.854,-5.152,-1.362,20
12.933,-6.086,-1.017,20
13.239,-5.875,-0.648,20
12.892,-5.334,0.064,20
12.279,-4.568,0.636,20
11.489,-4.079,0.943,20
10.912,-3.548,0.466,20
10.678,-2.844,0.067,20
10.723,-2.317,-0.404,20
10.709,-1.924,-0.596,20
10.718,-2.013,-1.142,20
10.603,-1.814,-1.35,20
10.548,-1.821,-1.165,20
10.596,-1.683,-0.804,20
10.694,-1.788,-0.933,20
10.905,-2.104,-0.885,20
11.374,-2.712,-0.371,20
11.76,-3.119,-0.014,20
12.205,-3.268,0.248,20
12.406,-3.193,0.507,21
12.55,-3.569,0.466,20
13.211,-5.269,0.689,20
13.754,-7.271,1.539,20
13.757,-7.826,2.205,20
13.125,-7.285,1.86,20
12.164,-6.356,1.754,20
11.449,-5.609,1.924,20
11.128,-5.679,1.821,20
10.821,-6.703,1.838,21
10.546,-7.592,2.238,20
9.921,-8.116,2.861,20
9.176,-8.231,3.596,20
8.453,-8.09,4.082,20
7.884,-8.274,4.503,20
6.938,-8.568,4.805,21
6.212,-9.059,4.963,20
5.588,-9.04,4.96,20
4.967,-8.877,4.671,20
4.692,-8.676,4.288,20
4.465,-8.336,3.95,21
4.539,-8.094,3.813,20
5.123,-7.594,3.591,20
5.798,-7.309,3.394,21
6.373,-7.115,3.361,20
7.388,-7.026,3.347,20
8.836,-6.902,3.569,20
10.024,-6.222,3.933,21
10.445,-5.829,4.101,20
10.998,-5.403,3.861,20
12.27,-5.109,3.39,20
13.132,-5.13,3.002,20
13.383,-5.549,2.825,20
13.618,-5.427,2.588,20
13.891,-5.154,1.994,20
13.522,-5.011,1.347,20
13.395,-5.662,0.172,20
14.109,-6.782,-1.161,20
14.889,-8.714,-1.024,21
14.698,-10.699,-0.569,21
13.589,-11.487,-0.94,20
12.059,-11.046,-1.836,20
9.991,-10.024,-2.889,20
8.408,-8.626,-3.768,20
7.553,-7.115,-3.732,20
6.629,-6.449,-3.167,20
5.516,-6.193,-2.839,20
4.52,-6.074,-2.463,20
3.722,-6.023,-1.97,20
3.201,-5.707,-1.522,20
2.834,-5.693,-1.106,20
2.607,-5.631,-0.854,20
2.774,-5.578,-0.646,20
3.428,-5.403,-0.653,21
4.232,-5.152,-0.624,20
4.462,-5.406,-0.854,20
4.905,-5.784,-0.885,20
5.944,-5.884,-1.012,20
7.07,-6.081,-1.398,20
7.671,-6.639,-1.711,20
8.832,-7.304,-1.764,20
10.884,-7.448,-1.501,20
14.405,-6.557,-0.866,20
16.982,-5.154,-0.854,20
16.943,-4.577,-0.737,20
16.175,-4.024,0.067,20
15.945,-3.55,0.15,20
15.804,-4.204,0.069,20
15.658,-3.928,0.454,20
16.146,-2.767,0.378,20
15.873,-0.538,1.12,20
15.516,1.45,1.355,20
14.844,1.702,1.218,20
13.864,0.15,0.548,21
13.299,-1.221,0.162,21
13.366,-2.068,0.014,20
13.862,-2.298,0.114,20
14.252,-2.928,0.447,20
14.302,-3.778,0.804,20
14.271,-4.402,0.988,20
13.984,-4.975,1.041,20
13.512,-5.861,0.873,20
13.048,-6.94,0.909,20
12.172,-7.982,1.079,20
11.056,-8.623,1.525,21
10.117,-8.75,1.821,20
9.181,-8.482,2.008,20
8.355,-8.145,1.965,20
7.534,-7.687,1.79,20
6.789,-7.424,1.661,20
6.117,-7.357,1.561,20
5.576,-7.117,1.465,20
5.042,-7.139,1.213,20
4.563,-7.299,1.027,21
4.364,-7.321,0.689,20
4.161,-6.818,0.598,20
4.082,-6.244,0.454,20
4.982,-6.311,-0.045,20
5.439,-6.691,-0.646,20
5.71,-7.091,-1.362,20
6.007,-6.363,-1.661,20
6.715,-4.685,-0.79,20
7.441,-3.327,-0.141,20
7.891,-3.035,-0.656,20
8.497,-4.027,-1.663,20
9.246,-5.571,-2.37,20
10.22,-7.015,-2.794,20
11.741,-7.24,-2.736,20
13.053,-7.005,-2.183,20
13.12,-6.531,-1.218,20
13.148,-5.327,-0.311,20
13.433,-4.096,0.086,20
13.424,-3.205,0.193,20
13.342,-2.655,0.265,20
12.483,-2.736,0.32,20
11.597,-3.136,0.804,20
11.145,-3.09,0.95,20
10.615,-2.717,1.024,20
10.364,-2.233,1.386,21
10.558,-1.644,1.532,20
10.453,-1.927,1.501,20
10.417,-2.497,1.541,20
10.869,-2.973,1.75,20
11.621,-3.05,2.164,21
12.452,-2.949,2.379,20
13.089,-2.918,2.327,20
13.953,-3.174,2.298,20
14.302,-4.934,2.353,20
14.274,-5.319,1.845,20
15.002,-4.951,0.84,20
15.425,-3.95,0.395,20
15.033,-3.122,-0.023,20
14.791,-3.749,-0.596,20
15.31,-5.631,-0.107,20
15.665,-7.63,0.481,20
15.016,-9.074,0.794,20
13.304,-9.67,1.096,20
11.446,-9.368,1.417,21
9.911,-8.729,1.541,21
8.657,-8.049,1.142,20
7.307,-7.517,0.402,20
6.105,-7.041,-0.368,20
5.169,-6.617,-0.828,20
4.723,-6.078,-0.979,20
4.149,-5.698,-0.871,20
3.493,-5.6,-0.495,21
2.966,-5.355,-0.404,20
2.715,-5.269,-0.232,20
2.767,-5.363,-0.086,20
3.162,-5.559,-0.083,20
3.881,-5.923,-0.011,20
4.56,-6.442,0.002,20
5.272,-7.024,0.064,20
6.177,-7.23,0.509,21
7.412,-6.701,1.197,20
9.2,-7.017,0.909,20
9.983,-8.046,-0.328,20
10.728,-9.047,-1.331,21
11.219,-8.592,-0.61,21
12.119,-6.842,0.835,20
13.196,-6.062,1.321,20
13.632,-6.375,1.821,20
13.68,-6.555,1.616,20
14.123,-5.743,0.624,20
14.156,-4.855,-0.136,20
13.816,-3.615,-0.414,20
13.261,-2.908,-0.323,20
12.299,-2.949,-0.014,20
11.329,-3.196,0.387,20
11.164,-3.172,0.646,20
10.591,-3.165,0.835,20
9.732,-3.296,1.142,20
9.052,-2.964,1.551,20
8.69,-2.571,1.283,20
8.714,-2.351,0.811,20
9.093,-2.372,0.351,20
9.493,-2.573,0.069,21
9.873,-3.205,0.004,20
10.517,-3.938,0.579,20
11.722,-4.062,0.998,20
12.543,-3.689,1.053,20
12.847,-3.16,1.005,20
13.517,-3.244,0.768,20
13.678,-4.924,0.718,21
14.015,-5.487,-0.021,20
13.627,-5.638,-0.512,20
13.007,-4.529,-0.696,20
13.057,-3.612,-0.964,20
12.935,-4.393,-0.967,20
13.201,-5.722,-0.524,20
13.862,-6.77,-0.138,21
13.783,-7.448,-0.007,20
13.031,-7.917,0.222,21
12.076,-8.094,0.356,20
10.982,-8.161,0.565,20
9.67,-8.113,0.725,21
8.547,-7.996,0.653,20
7.445,-7.821,0.612,20
6.426,-7.433,0.526,20
5.549,-6.885,0.426,20
4.817,-6.291,0.519,20
4.17,-5.803,0.581,21
3.502,-5.559,0.502,20
2.885,-5.494,0.512,21
2.626,-5.442,0.433,20
2.712,-5.731,0.09,20
3.131,-6.105,-0.363,20
4.06,-6.452,-0.634,20
4.824,-6.868,-0.579,21
5.523,-7.338,-0.196,20
6.617,-7.594,0.354,20
8.482,-8.389,0.047,20
9.447,-9.904,-0.579,20
10.254,-10.421,-0.117,20
10.907,-9.126,1.501,20
11.961,-6.921,2.791,20
13.091,-5.901,2.707,21
13.553,-5.928,1.395,20
13.661,-6.095,-0.304,20
13.831,-5.748,-1.783,20
13.862,-5.169,-2.193,20
13.697,-4.505,-1.335,20
12.842,-4.022,-0.411,20
11.944,-3.677,0.222,20
10.948,-3.493,0.445,20
10.594,-3.43,0.229,20
10.395,-3.248,0.402,20
9.926,-3.337,0.617,20
9.662,-3.308,0.979,20
9.445,-2.952,1.405,20
9.54,-2.434,1.386,20
9.742,-1.977,0.825,20
9.983,-1.987,0.031,20
10.479,-2.255,-0.395,20
10.975,-2.724,-0.538,20
11.484,-3.09,-0.292,20
11.923,-3.38,0.184,20
12.471,-3.454,0.847,20
13.211,-3.895,0.924,20
14.355,-5.87,0.32,21
14.925,-6.397,0.155,20
15.38,-6.481,-0.031,20
14.772,-5.535,0.138,20
14.298,-4.572,-0.069,20
14.243,-5.154,0.007,20
14.149,-6.986,0.409,20
14.132,-8.916,0.727,20
13.536,-9.991,1.115,20
12.236,-10.12,1.414,20
10.591,-9.5,1.235,20
9.253,-8.791,1.151,20
8.271,-8.169,0.957,20
7.235,-7.716,0.806,20
6.009,-7.417,0.507,20
4.908,-7.07,0.32,21
4.173,-6.416,0.395,20
3.751,-6.021,0.505,20
3.39,-5.612,0.421,21
3.028,-5.255,0.421,20
2.719,-4.994,0.577,20
2.612,-5.061,0.682,20
2.975,-5.173,0.502,20
3.524,-5.468,0.246,20
4.077,-6.023,0.062,20
4.922,-6.282,0.11,20
5.683,-6.718,0.32,20
6.821,-7.105,0.416,20
8.121,-7.374,-0.011,20
9.722,-7.845,-0.751,20
11.587,-10.117,-2.284,20
12.397,-11.013,-2.485,20
13.192,-9.634,-1.304,20
13.575,-6.133,0.332,20
13.876,-3.524,0.162,20
13.934,-2.743,-1.517,20
13.385,-4.424,-3.363,20
12.722,-5.76,-4.668,20
13.532,-5.676,-4.072,20
13.991,-4.853,-2.434,20
14.053,-3.713,-1.244,20
13.781,-2.71,-0.864,20
12.873,-2.238,-1.312,20
11.81,-2.466,-1.917,20
11.159,-2.47,-1.424,20
11.142,-2.82,-0.938,20
11.054,-2.937,-0.703,20
10.771,-2.978,-1.295,20
10.855,-3.007,-2.219,20
10.86,-3.165,-2.394,20
10.505,-3.351,-2.008,20
10.266,-3.392,-1.551,20
10.208,-3.555,-0.871,20
10.014,-3.632,0.146,20
9.976,-3.909,0.667,21
9.758,-3.957,0.967,21
9.78,-4.161,1.103,20
9.196,-3.94,1.838,20
9.16,-3.766,3.948,20
10.52,-4.829,6.227,20
12.126,-6.562,7.819,20
12.382,-7.414,9.567,20
13.192,-7.07,9.727,20
14.489,-6.366,9.248,20
14.429,-6.746,6.483,20
13.618,-7.393,4.855,20
13.189,-8.085,4.094,20
13.97,-8.901,4.431,20
13.903,-10.022,5.257,20
13.165,-10.757,5.252,20
12.229,-10.733,4.96,20
11.695,-10.182,4.448,20
11.571,-9.327,4.137,20
11.118,-8.872,3.842,20
10.067,-8.674,3.584,20
8.568,-8.82,3.27,20
6.847,-8.573,2.762,20
5.889,-7.69,2.281,20
5.623,-6.603,2.978,20
5.286,-6.117,3.447,20
5.023,-6.136,3.706,20
4.826,-6.244,3.433,20
4.613,-6.402,2.901,20
4.558,-6.349,2.293,20
4.489,-6.244,2.042,20
4.766,-6.287,1.865,20
5.348,-6.179,1.561,20
5.765,-6.689,0.502,20
5.884,-7.608,-1.623,21
5.702,-8.111,-4.058,20
7.474,-6.813,-3.794,20
9.88,-4.606,-2.885,20
10.271,-3.636,-3.426,20
9.275,-4.383,-4.922,20
8.705,-6.076,-5.348,20
8.913,-7.046,-4.501,20
9.483,-7.094,-4.027,20
10.089,-6.73,-4.153,20
10.615,-6.248,-4.292,20
11.068,-5.906,-4.173,21
11.597,-5.659,-3.943,20
12.198,-5.465,-3.912,20
12.334,-5.267,-3.845,20
12.516,-5.061,-3.222,20
12.859,-4.675,-2.267,20
13.012,-4.194,-1.218,20
12.722,-3.643,-0.088,20
11.966,-3.253,0.718,20
11.128,-3.033,0.785,21
10.17,-3.138,0.696,21
9.251,-3.306,0.794,20
8.762,-3.39,1.352,20
8.41,-3.512,1.699,20
8.346,-3.694,1.994,21
8.793,-3.746,2.08,20
9.296,-3.653,2.087,20
9.823,-3.72,2.047,20
10.749,-4.68,2.47,21
12.263,-6.639,3.031,20
13.577,-8.702,3.435,20
13.929,-8.398,4.314,20
13.649,-7.144,4.331,20
13.091,-6.378,4.168,20
13.199,-7.096,2.983,20
13.508,-8.305,2.145,20
13.175,-9.686,1.651,20
12.217,-10.292,1.52,20
11.31,-9.816,1.637,20
10.817,-9.078,1.855,20
10.127,-8.722,1.903,20
9.193,-8.712,1.721,20
7.884,-8.705,1.47,20
6.428,-8.566,1.015,20
5.516,-8.058,0.612,20
4.805,-7.338,0.526,20
4.209,-6.67,0.773,20
3.588,-6.246,1.041,20
3.093,-6.107,1.043,20
2.839,-5.698,1.13,20
2.731,-5.595,0.907,20
2.94,-5.521,0.368,20
3.485,-5.81,-0.011,20
4.225,-6.342,-0.086,20
4.733,-7.151,-0.086,20
5.252,-8.07,-0.122,20
6.418,-8.106,0.136,20
8.463,-7.668,0.627,20
10.682,-8.561,-0.371,20
11.334,-9.258,-1.163,20
11.765,-9.421,-1.391,20
11.961,-7.841,-0.193,20
12.16,-5.576,0.79,20
12.902,-3.689,0.486,20
12.861,-3.519,-0.414,20
12.33,-4.558,-1.403,20
12.344,-5.202,-2.322,20
12.753,-4.625,-2.875,20
12.495,-3.813,-2.688,20
11.647,-3.478,-1.651,20
10.742,-3.521,-0.497,20
9.959,-3.701,0.392,20
9.282,-3.902,0.763,20
8.944,-3.713,0.577,20
8.947,-3.38,0.44,21
8.559,-3.43,0.399,20
8.446,-3.581,0.56,20
8.602,-3.617,0.821,21
8.978,-3.438,0.919,20
9.215,-2.87,0.507,20
9.26,-2.913,0.0,20
9.543,-3.148,-0.045,20
9.734,-3.634,0.023,20
9.991,-4.355,0.244,20
10.364,-4.97,0.488,20
11.231,-5.145,0.612,20
11.829,-5.054,0.646,20
12.641,-4.984,0.426,20
13.85,-6.902,0.21,21
14.18,-7.766,0.541,20
14.504,-7.857,0.337,20
13.783,-6.268,0.22,20
13.204,-4.695,0.028,20
13.041,-4.829,0.047,20
12.734,-6.263,0.339,20
12.143,-7.855,0.636,20
11.145,-8.892,0.746,21
9.981,-8.865,0.768,20
8.995,-8.257,0.732,20
8.054,-7.448,0.656,20
7.072,-6.768,0.593,20
6.09,-6.289,0.562,21
5.272,-6.093,0.533,20
4.68,-5.882,0.512,20
4.22,-5.662,0.517,20
3.703,-5.382,0.665,20
3.179,-5.386,0.926,20
2.75,-5.363,1.096,20
2.844,-5.343,0.974,21
3.359,-5.312,0.914,20
3.96,-5.616,0.854,20
4.426,-6.186,0.493,20
5.219,-7.012,0.21,20
6.145,-7.936,0.038,20
7.364,-8.362,-0.002,20
8.506,-8.307,0.287,20
10.103,-8.243,0.418,20
11.511,-9.631,-0.56,20
12.428,-10.295,-0.921,20
12.823,-9.464,-0.09,20
12.576,-6.459,1.096,20
12.579,-3.986,1.185,20
13.005,-3.311,0.708,20
12.552,-4.177,0.107,20
12.241,-5.099,-0.627,20
12.406,-4.879,-1.35,20
12.737,-4.249,-1.525,20
12.162,-3.892,-0.313,21
11.068,-3.761,0.548,20
10.022,-3.624,0.835,20
9.327,-3.643,0.416,20
8.98,-3.414,0.045,20
8.839,-3.28,-0.045,21
8.683,-3.27,0.258,20
8.549,-3.454,0.653,21
8.578,-3.236,0.756,20
8.954,-2.43,0.208,20
9.55,-2.094,-0.409,20
9.947,-2.358,-0.751,20
10.455,-3.234,-0.749,20
10.998,-4.127,-0.466,20
11.765,-4.441,-0.158,20
12.356,-4.283,0.201,20
13.201,-4.321,0.328,20
14.635,-6.289,0.545,20
15.035,-7.503,0.897,20
15.413,-7.532,0.347,20
14.008,-6.433,0.651,20
12.957,-4.872,0.579,20
12.497,-4.989,0.775,20
12.088,-6.569,0.979,20
11.748,-8.267,1.388,20
10.994,-9.464,1.596,20
10.12,-9.531,1.338,20
9.165,-8.611,1.086,20
8.59,-7.489,0.802,20
7.943,-6.768,0.746,20
6.679,-6.603,0.763,20
5.755,-6.426,0.687,20
5.114,-6.236,0.632,20
4.711,-6.217,0.593,20
4.103,-6.227,0.837,20
3.569,-6.409,0.861,20
3.119,-5.983,1.431,20
3.246,-5.779,1.027,20
3.739,-5.406,1.048,20
4.479,-5.748,0.818,20
5.284,-6.387,0.986,20
5.442,-7.484,0.735,20
5.928,-7.864,0.782,20
6.852,-7.627,0.964,20
7.9,-6.885,0.89,20
9.382,-7.872,-0.09,20
9.732,-8.956,-0.234,20
10.149,-9.318,0.105,20
10.184,-7.764,1.666,20
10.436,-5.738,2.327,20
10.539,-4.869,2.169,20
11.233,-5.114,1.558,20
11.621,-5.494,0.574,20
12.102,-5.461,-0.158,20
12.387,-5.111,-0.778,20
12.2,-4.58,-0.356,21
12.121,-4.027,-0.007,20
11.451,-3.778,0.658,20
10.69,-3.904,0.711,20
9.921,-3.971,0.222,20
9.533,-4.043,0.122,21
8.916,-4.077,0.442,20
8.398,-4.438,-0.064,20
8.401,-3.94,0.201,20
8.71,-3.344,-0.131,20
9.076,-2.75,-0.488,20
9.397,-2.865,-0.878,20
9.6,-3.368,-0.845,20
10.026,-3.936,-0.644,20
10.582,-4.565,-0.241,20
11.171,-4.52,0.222,21
11.554,-4.161,0.833,20
11.602,-3.799,1.053,20
12.246,-5.181,0.849,20
12.404,-7.184,1.345,20
12.77,-7.692,1.039,20
12.545,-7.184,0.689,20
11.98,-5.049,0.27,20
11.449,-3.943,-0.239,20
11.183,-4.68,-0.071,20
11.147,-6.114,0.835,21
11.283,-6.974,1.283,20
11.52,-7.235,1.757,21
11.52,-7.041,2.173,20
11.018,-6.818,2.315,20
10.261,-6.928,1.953,21
9.514,-6.995,1.742,20
8.805,-7.244,1.436,21
8.094,-7.431,1.23,20
7.505,-7.364,1.01,20
6.658,-7.223,0.952,20
5.846,-7.003,1.094,20
5.154,-6.619,1.228,20
4.338,-6.433,1.367,20
3.627,-5.94,1.57,21
3.615,-5.894,1.407,20
3.833,-5.889,0.878,20
4.149,-6.212,0.627,20
4.548,-6.725,0.574,20
5.245,-7.048,0.663,20
5.913,-7.096,0.902,21
6.88,-6.799,0.773,20
8.616,-7.043,-0.292,20
8.81,-8.3,-1.441,21
9.121,-8.475,-1.515,20
9.526,-7.393,-1.005,20
9.962,-4.599,0.021,20
10.194,-2.758,-0.337,21
10.055,-3.105,-1.458,20
9.94,-4.596,-2.506,20
9.89,-5.851,-3.131,20
10.587,-6.268,-3.634,21
11.295,-6.148,-2.499,20
11.37,-5.822,-1.362,21
11.54,-5.3,-0.663,20
11.504,-4.809,-0.486,20
11.408,-4.192,-1.151,20
11.575,-3.529,-1.702,20
11.973,-2.94,-1.843,20
12.021,-2.619,-1.814,20
11.671,-2.683,-1.484,20
11.19,-2.269,-1.364,20
10.773,-1.929,-1.673,20
10.398,-2.118,-1.501,20
10.091,-3.019,-1.122,21
9.878,-4.046,-0.696,20
9.677,-4.663,-0.526,20
9.801,-4.642,0.208,21
10.335,-4.22,1.278,20
10.625,-3.881,2.142,20
10.814,-3.998,2.868,20
10.661,-4.448,3.241,21
11.41,-6.014,3.098,20
12.066,-7.232,3.445,20
12.337,-7.429,3.797,20
11.882,-6.279,4.01,20
11.228,-5.267,2.849,21
10.761,-4.774,1.776,20
10.733,-5.322,0.732,20
11.099,-6.825,0.289,20
11.398,-8.164,1.177,21
10.728,-8.791,2.243,20
10.007,-8.616,2.65,20
9.521,-7.941,2.726,20
9.198,-7.204,2.925,20
8.561,-6.833,2.865,21
7.74,-6.88,2.331,20
6.983,-6.924,1.956,21
6.373,-7.065,1.663,20
5.911,-7.105,1.678,20
5.401,-7.017,2.286,20
4.829,-6.715,2.834,20
4.458,-6.497,2.647,20
4.57,-6.469,2.308,20
5.008,-6.617,1.798,20
5.353,-6.864,1.314,20
5.94,-6.88,0.871,20
6.588,-6.653,0.62,20
6.696,-6.861,0.153,20
6.998,-6.909,-0.251,20
7.687,-6.217,-0.615,21
8.104,-6.035,-2.214,20
8.437,-6.538,-3.931,20
9.478,-5.75,-3.564,21
10.359,-4.393,-2.58,20
10.177,-3.919,-2.853,20
9.722,-4.594,-3.988,20
9.907,-5.063,-4.134,20
10.072,-5.102,-4.24,20
10.113,-4.853,-4.52,20
10.299,-4.446,-4.326,20
10.862,-3.979,-3.756,20
11.25,-3.754,-3.028,20
11.247,-3.79,-2.693,20
11.561,-3.699,-2.537,20
11.942,-3.706,-2.073,21
12.265,-3.833,-1.379,20
12.358,-3.801,-0.495,20
12.172,-3.665,0.1,20
11.798,-3.375,0.146,20
11.3,-3.292,-0.292,20
10.831,-3.512,-0.531,20
10.448,-3.854,-0.354,20
9.696,-3.962,0.706,20
9.27,-3.902,1.472,20
9.026,-3.864,2.535,21
9.054,-3.907,3.296,20
9.44,-4.209,3.775,20
9.818,-4.39,4.302,20
9.655,-4.781,5.231,21
9.43,-5.066,5.712,20
9.402,-5.494,5.513,20
9.703,-6.461,4.944,20
10.587,-8.149,4.209,20
12.129,-8.798,4.182,20
12.797,-8.446,4.458,20
12.49,-7.278,4.532,20
12.423,-6.603,4.065,20
12.617,-7.472,2.624,20
12.816,-9.217,1.628,20
12.622,-10.649,1.616,20
12.047,-10.673,2.303,20
11.654,-9.928,2.679,20
11.18,-8.995,2.53,20
10.321,-8.19,2.437,20
9.603,-7.845,2.003,20
8.75,-7.759,1.589,20
7.809,-7.802,1.204,20
6.428,-7.752,0.658,20
5.463,-7.254,0.658,20
4.752,-6.689,0.873,20
4.12,-6.366,1.189,20
3.672,-6.224,1.434,20
3.586,-6.033,1.283,20
3.775,-5.736,0.775,20
3.845,-5.674,0.373,20
4.043,-5.916,0.165,20
4.362,-6.332,-0.035,20
5.085,-6.593,-0.213,20
6.021,-6.773,-0.883,21
7.158,-7.762,-2.171,20
7.814,-8.571,-2.331,20
8.87,-8.329,-1.309,20
9.641,-7.05,-0.392,21
9.861,-5.525,-0.78,20
10.433,-3.976,-1.826,21
11.19,-3.766,-2.741,20
11.877,-4.376,-3.359,20
12.811,-5.2,-3.363,20
13.613,-5.999,-2.743,20
13.819,-6.131,-2.061,20
13.678,-5.204,-1.192,20
13.299,-4.046,-0.636,21
12.708,-2.966,-0.502,21
11.341,-2.944,-1.11,21
10.007,-3.167,-1.424,20
9.387,-3.375,-1.182,20
9.174,-3.49,-0.708,20
9.042,-3.6,-0.502,20
8.971,-3.782,-0.323,20
8.93,-3.694,-0.134,20
9.047,-3.411,-0.088,20
9.038,-2.968,-0.21,21
8.947,-2.844,-0.141,20
8.901,-3.074,0.203,21
8.93,-3.545,0.627,20
9.299,-4.182,0.926,20
9.459,-4.711,0.931,20
9.847,-4.807,1.007,20
10.467,-4.436,0.78,20
10.699,-3.936,0.699,21
10.797,-3.955,0.521,20
11.516,-5.808,0.251,20
12.097,-7.654,0.952,20
12.38,-8.169,0.979,20
12.157,-6.763,0.521,20
12.471,-5.195,-0.696,20
13.338,-4.891,-0.823,20
13.421,-5.494,-0.359,20
13.134,-6.442,0.237,20
12.361,-6.971,0.864,21
11.501,-7.194,1.338,20
10.716,-7.149,1.501,20
10.043,-7.153,1.264,20
9.107,-7.24,0.979,20
8.259,-7.302,0.804,21
7.386,-7.192,0.684,20
6.739,-6.835,0.612,20
6.052,-6.37,0.605,20
5.377,-6.064,0.49,20
4.723,-5.748,0.402,21
4.213,-5.537,0.373,20
3.914,-5.334,0.378,20
3.852,-5.183,0.373,20
3.811,-5.41,0.296,20
4.199,-5.772,-0.086,20
4.857,-6.332,-0.325,20
5.36,-6.895,-0.208,20
5.858,-7.278,0.069,20
6.579,-7.175,0.399,20
7.58,-6.993,0.543,20
9.042,-7.692,-0.323,20
10.036,-8.149,-0.952,20
10.694,-8.238,-1.379,20
10.817,-6.95,-0.727,21
11.137,-5.13,-0.39,20
11.693,-4.22,-0.744,20
11.796,-4.601,-1.249,20
11.504,-5.315,-1.642,20
11.54,-5.501,-2.511,20
12.093,-4.872,-2.703,20
12.313,-4.213,-2.229,20
12.066,-3.828,-1.177,20
11.413,-4.022,-0.102,20
10.596,-4.268,0.699,20
10.01,-4.359,1.046,20
9.765,-4.074,1.096,20
9.598,-3.545,0.962,20
9.301,-3.217,0.507,20
9.059,-2.968,0.596,21
8.88,-2.624,0.893,20
8.841,-2.176,0.6,21
8.911,-2.102,0.071,20
9.167,-2.588,-0.26,20
9.662,-3.057,-0.497,20
10.419,-3.677,-0.612,21
11.018,-4.206,-0.289,20
11.657,-4.232,0.296,20
12.15,-3.95,0.706,20
12.617,-3.73,0.878,20
13.371,-4.946,0.49,20
13.158,-6.21,0.399,20
13.11,-6.713,0.033,20
12.521,-6.392,0.112,20
12.097,-5.044,-0.246,20
12.093,-4.704,-0.981,21
12.282,-5.808,-1.036,20
12.55,-7.079,-0.574,20
12.09,-7.812,0.007,21
11.197,-7.855,0.517,20
10.424,-7.551,0.799,20
9.619,-7.062,0.83,20
8.738,-6.552,0.732,20
7.86,-6.303,0.639,20
7.055,-6.229,0.495,20
6.368,-6.246,0.373,20
5.793,-6.327,0.356,20
5.224,-6.311,0.361,21
4.805,-6.15,0.373,20
4.189,-5.906,0.5,21
3.881,-5.542,0.586,20
3.847,-5.224,0.574,20
4.007,-5.267,0.378,20
4.472,-5.659,0.074,20
5.114,-6.196,-0.229,20
5.691,-6.682,-0.375,20
6.356,-7.316,-0.299,20
7.156,-7.651,0.009,20
7.929,-7.671,0.567,20
8.975,-7.539,0.814,20
10.144,-8.532,0.09,20
11.094,-8.973,-0.069,20
11.903,-8.87,0.071,20
11.748,-6.703,1.115,20
11.805,-4.647,0.945,20
12.2,-3.684,0.009,20
12.528,-3.864,-0.588,20
12.631,-4.271,-1.244,20
12.495,-4.249,-2.267,20
12.653,-3.967,-2.458,21
12.528,-3.646,-1.209,20
11.82,-3.629,-0.294,20
10.658,-3.751,0.758,20
9.598,-3.756,0.651,20
9.078,-3.375,0.361,20
8.712,-3.117,-0.004,20
8.458,-2.997,0.019,20
8.429,-3.11,0.361,20
8.473,-2.674,0.464,20
8.702,-2.365,-0.059,20
9.035,-2.542,-0.201,21
9.502,-3.066,-0.268,20
10.129,-3.555,-0.509,20
10.512,-3.72,-0.636,20
10.9,-3.837,-0.241,21
11.07,-3.873,0.203,20
11.025,-4.077,0.418,20
11.659,-5.497,0.316,20
11.92,-7.237,0.828,20
11.815,-7.771,0.907,20
11.88,-6.335,0.66,20
12.756,-5.295,-0.55,20
13.577,-5.877,-0.596,20
13.618,-7.457,-0.088,20
13.077,-8.267,0.78,20
11.841,-8.07,1.92,20
10.651,-7.388,2.545,20
9.586,-6.967,2.339,20
8.523,-7.125,1.695,20
7.374,-7.338,0.936,20
6.232,-7.472,0.486,20
5.207,-7.419,0.093,21
4.788,-7.046,-0.344,20
4.85,-6.56,-0.794,20
5.128,-6.272,-1.419,20
5.109,-6.16,-1.668,20
4.912,-6.112,-1.161,21
4.862,-6.129,-0.191,20
4.774,-5.987,0.277,20
4.764,-5.951,0.131,20
5.42,-5.877,-0.198,20
6.921,-5.602,0.203,20
7.965,-5.204,0.905,20
8.774,-4.788,1.367,20
10.34,-3.873,1.893,20
11.54,-3.153,2.171,20
11.458,-3.169,1.989,20
9.773,-4.017,1.544,20
8.523,-4.63,1.223,20
8.111,-4.819,1.458,20
8.13,-4.908,2.14,20
8.212,-5.008,2.566,20
8.429,-5.07,3.378,20
9.117,-4.795,3.107,20
9.794,-4.469,2.291,20
10.146,-4.149,2.336,20
10.201,-3.878,2.027,20
10.122,-3.44,0.916,20
9.904,-3.184,0.632,20
9.83,-3.193,1.137,21
10.386,-2.631,1.12,20
10.517,-1.81,-1.223,20
9.849,-1.472,-2.983,20
9.502,-1.247,-3.299,21
9.706,-0.861,-1.855,21
9.138,-0.691,-0.342,21
8.233,-0.524,-0.05,20
8.046,-0.519,-0.426,20
9.758,-0.332,0.246,20
11.513,-0.208,1.206,20
10.553,-1.367,0.514,20
10.228,-2.334,0.057,20
12.263,-1.747,-0.33,20
15.406,-1.139,-0.756,21
16.596,-2.063,0.359,21
15.148,-3.837,1.228,20
14.947,-3.694,2.128,20
14.872,-3.421,2.264,20
14.183,-3.512,1.941,20
13.807,-3.33,1.702,20
12.516,-3.648,1.678,20
11.657,-3.691,1.766,20
12.411,-2.659,2.59,20
12.354,-2.157,1.668,20
11.35,-1.948,0.201,20
10.919,-1.347,1.276,20
9.828,-1.115,2.456,20
